id,shortDescription,description,categories,gender,imageUrl,brandName,seasonCode,materials,colors,path
16638326,straight-leg track pants,"straight-leg track pants from ACNE STUDIOS featuring black, cotton, elasticated waistband, straight leg, two side slit pockets and raw-cut hem.","Women, Clothing, Pants, Sweatpants",Woman,https://cdn-images.farfetch-contents.com/16/63/83/26/16638326_43212418_54.jpg,Acne Studios,SS23,Cotton,"Black, 900-BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/16638326.jpg
20245126,straight-leg pleated-edge cargo pants,"straight-leg pleated-edge cargo pants from PINKO featuring black, belted waist, pleated edge, front button and zip fastening, two side cargo pockets, two side flap pockets, straight leg and cotton.","Women, Clothing, Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/20/24/51/26/20245126_50421006_54.jpg,PINKO,AW23,"Cotton, Cotton, Synthetic->Polypropylene","Black, Z98 NERO CAVIO",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20245126.jpg
20307671,drawstring-waist cotton track pants,"drawstring-waist cotton track pants from MONCLER featuring milk white, cotton, elasticated drawstring waistband and elasticated ankles.","Women, Clothing, Pants, Sweatpants",Woman,https://cdn-images.farfetch-contents.com/20/30/76/71/20307671_50592058_54.jpg,Moncler,AW23,Cotton,"White, 034 - NATURAL",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20307671.jpg
18926472,floral-print wide-leg trousers,"floral-print wide-leg trousers from MARNI featuring black/multicolour, all-over floral print, wide leg, high-waisted, rear patch pocket and concealed front fastening.","Women, Clothing, Pants, High Waisted Pants",Woman,https://cdn-images.farfetch-contents.com/18/92/64/72/18926472_41238037_54.jpg,Marni,AW22,Viscose,"Black, Red, SRN99 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/18926472.jpg
21349393,Le Piccinni wide-leg trousers,"Le Piccinni wide-leg trousers from Jacquemus featuring beige, cotton blend, mid-rise, concealed front fastening, slip pockets to the sides, rear welt pocket, belt loops and wide leg.","Men, Women, Clothing, Clothing, Pants, Pants, Wide Leg Pants, Flared & Bell-Bottom Pants",Unisex,https://cdn-images.farfetch-contents.com/21/34/93/93/21349393_51345202_54.jpg,Jacquemus,AW23,"Cotton, Polyamide, Cotton, Polyester","Neutrals, 150 BEIGE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/21349393.jpg
19800336,pleat-detail high-waisted trousers,"pleat-detail high-waisted trousers from HARRIS WHARF LONDON featuring ivory white, high-waisted, belt loops, concealed front fastening, pleat detailing and straight leg.","Women, Clothing, Pants, High Waisted Pants",Woman,https://cdn-images.farfetch-contents.com/19/80/03/36/19800336_44444595_54.jpg,Harris Wharf London,SS23,"Polyamide, Spandex/Elastane, Viscose","Neutrals, 408 IVORY",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19800336.jpg
19361778,high-rise cargo-pocket trousers,"high-rise cargo-pocket trousers from ISABEL MARANT ÉTOILE featuring ecru, cotton, belt loops, front button and zip fastening, two side cargo pockets and straight leg.","Women, Clothing, Pants, High Waisted Pants",Woman,https://cdn-images.farfetch-contents.com/19/36/17/78/19361778_43197772_54.jpg,MARANT ÉTOILE,SS23,Cotton,"Neutrals, ECRU 23EC",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19361778.jpg
19594524,tailored-cut virgin wool trousers,"tailored-cut virgin wool trousers from AMI Paris featuring tailored cut, pressed crease, belt loops, concealed front fastening, two side inset pockets, two rear welt pockets, navy blue and virgin wool. When buying this unisex item, keep in mind that it is graded in standard men's sizing..","Men, Women, Clothing, Clothing, Pants, Pants, Tailored Pants, Slacks",Unisex,https://cdn-images.farfetch-contents.com/19/59/45/24/19594524_45045271_54.jpg,AMI Paris,SS23,"Polyester, Virgin Wool","Blue, 491",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19594524.jpg
19461307,Le pantalon Tibau trousers,"Le pantalon Tibau trousers from Jacquemus featuring black, virgin wool, grosgrain ribbon trim, high waist, concealed front fastening, two rear welt pockets and split cuffs.","Women, Clothing, Pants, Slacks",Woman,https://cdn-images.farfetch-contents.com/19/46/13/07/19461307_44916443_54.jpg,Jacquemus,SS23,"Cotton, Spandex/Elastane, Virgin Wool","Black, 990 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19461307.jpg
13570051,tapered wool joggers,"Black wool tapered wool joggers from 3.1 Phillip Lim featuring high waist, tapered leg, two rounded pockets to the sides and rear welt pocket.","Women, Clothing, Pants, Tapered Pants",Woman,https://cdn-images.farfetch-contents.com/13/57/00/51/13570051_23002037_54.jpg,3.1 Phillip Lim,AW21,Wool,"Black, BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/13570051.jpg
20044302,logo-waistband leopard-print leggings,"logo-waistband leopard-print leggings from DOLCE & GABBANA featuring brown, black, stretch-design, all-over leopard print, high-waisted and logo waistband.","Women, Clothing, Pants, Leggings",Woman,https://cdn-images.farfetch-contents.com/20/04/43/02/20044302_50632014_54.jpg,Dolce & Gabbana,AW23,"Elastane, Nylon, Synthetic->Rayon","Neutrals, Brown, S8350 - JACQUARD",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20044302.jpg
14811969,Ponte Shape skinny leggings,"These black Spanx Ponte skinny trousers have been crafted from a woven stretch fabric and feature a high rise and an elasticated contoured waist. Choosing either comfort or style is a bit like trying to choose between tea or coffee, The Beatles or The Rolling Stones, the power to read minds or the ability to fly. Well, you get the idea. Luckily though, with these Spanx trousers, you'll never have to worry about it again.
","Women, Clothing, Pants, Skinny Pants",Woman,https://cdn-images.farfetch-contents.com/14/81/19/69/14811969_30495834_54.jpg,SPANX,AW23,"Nylon, Polyester, Synthetic->Rayon, Elastane, Elastane","Black,  BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/14811969.jpg
15387489,Boudoir feather-hem trousers,"Pink Boudoir feather-hem trousers from Sleeper featuring feather-trim detailing, elasticated waistband, drawstring fastening and flared.","Women, Lingerie & Nightwear, Clothing, Loungewear, Pants, Flared & Bell-Bottom Pants",Woman,https://cdn-images.farfetch-contents.com/15/38/74/89/15387489_29270872_54.jpg,Sleeper,AW22,"Synthetic->Rayon, Furs & Skins->Turkey Feather","Pink, PINK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/15387489.jpg
17563730,high-waisted straight-leg trousers,"Black high-waisted straight-leg trousers from ALEKSANDRE AKHALKATSISHVILI featuring high waist, belt loops, front button and zip fastening, logo patch to the front, rear welt pocket, two side inset pockets and straight leg.","Women, Clothing, Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/17/56/37/30/17563730_37749296_54.jpg,Aleksandre Akhalkatsishvili,AW22,"Polyester, Polyurethane, Cotton","Black, BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/17563730.jpg
17264732,logo-waistband leggings,Black logo-waistband leggings from DKNY featuring stretch-cotton and logo waistband.,"Women, Clothing, Pants, High Waisted Pants",Woman,https://cdn-images.farfetch-contents.com/17/26/47/32/17264732_35326477_54.jpg,DKNY,AW23,"Polyamide, Spandex/Elastane, Synthetic->Rayon","Black, BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/17264732.jpg
20618119,high-waisted goat-suede cropped trousers,"high-waisted goat-suede cropped trousers from LUISA CERANO featuring auburn brown, goat suede, high-waisted, belt loops, concealed front fastening, elasticated waistband, slim cut, two side inset pockets, two rear patch pockets and ankle-length.","Women, Clothing, Pants, Cropped Pants",Woman,https://cdn-images.farfetch-contents.com/20/61/81/19/20618119_50651990_54.jpg,Luisa Cerano,AW23,Leather/Fur/Exotic Skins->Goat Skin,"Brown, 0749 BROWN",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20618119.jpg
17860494,The Monogram printed track pants,"Black/white cotton The Monogram printed track pants from Marc Jacobs featuring all-over logo print, mid-rise, wide leg, elasticated waistband, two side slit pockets and rear patch pocket. When buying this unisex item, keep in mind that it is graded in standard men's sizing..","Women, Men, Clothing, Clothing, Pants, Pants, Sweatpants, Sweatpants",Unisex,https://cdn-images.farfetch-contents.com/17/86/04/94/17860494_37565490_54.jpg,Marc Jacobs,AW23,Cotton,"Black, White, 004 BLACK/IVORY",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/17860494.jpg
20463522,Stella Iconics flared trousers,"Stella Iconics flared trousers from STELLA MCCARTNEY featuring black, wool blend, mid-rise, button fly fastening and flared. We've partnered with Good On You — an independent agency that rates how brands perform in relation to their impact on the planet, people and animals, with a multi-criteria rating simplified to a five points scale. In order to be awarded our conscious label, larger brands need to score a minimum of four out of five ('Good'), while smaller brands must score at least three out of five ('It's a start'). This item comes from a brand rated four out of five ('Good') by Good on You. Please note, this is a brand-level rating and does not guarantee that this product is made with conscious materials..","Women, Clothing, Pants, Flared & Bell-Bottom Pants, Slacks",Woman,https://cdn-images.farfetch-contents.com/20/46/35/22/20463522_50450742_54.jpg,Stella McCartney,AW23,"Wool, Elastane","Black, 1000 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20463522.jpg
20134769,Palmity palm tree-print jeans,"Palmity palm tree-print jeans from PALM ANGELS featuring blue, cotton, denim, palm tree print, belt loops, logo patch to the rear, front button fastening and classic five pockets. When buying this unisex item, keep in mind that it is graded in standard men's sizing..","Men, Women, Clothing, Clothing, Denim, Pants, Pants, Denim, Relaxed-Fit Jeans, Loose Fit Pants, Straight-Leg Pants, Straight-Leg Jeans",Unisex,https://cdn-images.farfetch-contents.com/20/13/47/69/20134769_50397205_54.jpg,Palm Angels,AW23,"Cotton, Polyester, Cotton","Blue, 4540 BLUE LIGHT BLUE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20134769.jpg
18768161,Karlie tailored trousers,"Karlie tailored trousers from Filippa K featuring ash grey, wool blend, tailored design, high waist, belt loops, concealed front fastening, pressed crease, two side slash pockets, two rear welt pockets, side slits and tapered leg.","Women, Clothing, Pants, Slacks",Woman,https://cdn-images.farfetch-contents.com/18/76/81/61/18768161_41413620_54.jpg,Filippa K,SS23,"Polyester, Wool, Spandex/Elastane","Neutrals, 7670 GREY BEIGE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/18768161.jpg
19907494,Mason high-waist wide-leg trousers,"Mason high-waisted trousers from Reformation featuring olive green, TENCEL™, high-waisted, belt loops, front button and zip fastening, two side inset pockets, two rear welt pockets and wide leg. This item contains at least 50% materials which are certified or widely recognised as having a lower environmental impact through production and/or manufacturing processes that reduce water consumption and the use of harmful chemicals, or re-use by-products of the production process.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Pants, High Waisted Pants",Woman,https://cdn-images.farfetch-contents.com/19/90/74/94/19907494_44924679_54.jpg,Reformation,AW23,Synthetic->TENCEL™,"Green, OLIVE OIL",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19907494.jpg
19970955,Carrie straight-leg tailored trousers,"Carrie straight-leg tailored trousers from ANINE BING featuring black, silk, high waist, belt loops, front button and zip fastening, pleat detailing, slip pockets to the sides, two rear welt pockets, tailored design and straight leg.","Women, Clothing, Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/19/97/09/55/19970955_50068422_54.jpg,ANINE BING,AW23,Silk,"Black, BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19970955.jpg
15172019,The Roonie high-waist trousers,"Black The Roonie high-waist trousers from KHAITE featuring side slits, stitched panels, slim fit and long length.","Women, Clothing, Pants, Skinny Pants",Woman,https://cdn-images.farfetch-contents.com/15/17/20/19/15172019_30036724_54.jpg,KHAITE,SS23,"Polyester, Viscose, Elastane","Black, 200 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/15172019.jpg
20053778,x Smurfs patch-detail ripped jeans,"x Smurfs patch-detail ripped jeans from DSQUARED2 featuring indigo blue, stretch-cotton, washed denim, ripped detailing, patch detail, logo patch to the rear, concealed fly and button fastening, classic five pockets and slim cut.","Women, Clothing, Pants, Slim Pants",Woman,https://cdn-images.farfetch-contents.com/20/05/37/78/20053778_45340896_54.jpg,Dsquared2,SS23,"Elastane, Cotton","Blue, 470 BLUE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20053778.jpg
20893765,Le Pantalon Ficelle straight-leg trousers,"Le Pantalon Ficelle straight-leg trousers from Jacquemus featuring black, virgin wool, pressed crease, high waist, belt loops, concealed front fastening, two side slit pockets, two rear welt pockets, full lining and straight leg.","Women, Clothing, Pants, Slacks",Woman,https://cdn-images.farfetch-contents.com/20/89/37/65/20893765_50878383_54.jpg,Jacquemus,AW23,"Virgin Wool, Cotton, Spandex/Elastane","Black, 990 - BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20893765.jpg
20208320,Ellona wide-leg trousers,"Ellona wide-leg trousers from SANDRO featuring elasticated waistband, carrot orange, cotton, wide-leg and all-over graphic print.","Women, Clothing, Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/20/20/83/20/20208320_50581934_54.jpg,SANDRO,AW23,"Viscose, Cotton","Orange, Black, G216 CUIVRE / NOIR",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20208320.jpg
20871617,belted wool trousers,"belted wool trousers from There Was One featuring ivory white, wool, pleat detailing, D-ring buckle belt, belt loops, high-waisted, front button and zip fastening, two side inset pockets, rear welt pocket and wide leg.","Women, Clothing, Pants, Slacks",Woman,https://cdn-images.farfetch-contents.com/20/87/16/17/20871617_51062870_54.jpg,There Was One,AW23,Other->Fabric,"White, 0400 IVORY",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20871617.jpg
18805779,high-waisted tailored trousers,"high-waisted tailored trousers from Alexander McQueen featuring black, wool, front button and zip fastening, belt loops, pressed crease and two rear welt pockets.","Women, Clothing, Pants, Slacks",Woman,https://cdn-images.farfetch-contents.com/18/80/57/79/18805779_41070059_54.jpg,Alexander McQueen,AW22,"Wool, Cupro","Black, 1000 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/18805779.jpg
18734021,Bea pinstripe straight-leg trousers ,"Bea pinstripe straight-leg trousers from Frankie Shop featuring pinstripe pattern, belt loops, concealed front zip fastening, two side slit pockets, two rear welt pockets, straight leg and deep blue.","Women, Clothing, Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/18/73/40/21/18734021_40952939_54.jpg,The Frankie Shop,AW23,Other->Fabric,"Blue, DEEP BLUE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/18734021.jpg
19595207,embroidered-logo track pants,"embroidered-logo track pants from AMI Paris featuring embroidered logo to the front, elasticated drawstring waistband, two side inset pockets, ash grey and cotton. When buying this unisex item, keep in mind that it is graded in standard men's sizing..","Women, Men, Clothing, Clothing, Pants, Pants, Sweatpants, Sweatpants",Unisex,https://cdn-images.farfetch-contents.com/19/59/52/07/19595207_44718423_54.jpg,AMI Paris,AW23,"Cotton, Elastane","Grey, 0501 CHINÉ/ROUGE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19595207.jpg
18929432,wide-leg cargo trousers,"wide-leg cargo trousers from NATASHA ZINKO featuring light blue, stretch-cotton, all-over graphic print, high waist, belt loops, slip pockets to the sides, two rear patch pockets, three side flap pockets and wide leg.","Men, Women, Clothing, Clothing, Pants, Pants, Wide Leg Pants, Wide-Leg Pants",Unisex,https://cdn-images.farfetch-contents.com/18/92/94/32/18929432_41256056_54.jpg,Natasha Zinko,SS23,"Cotton, Spandex/Elastane","Blue, LIGHT WASH",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/18929432.jpg
19226536,high-waisted leggings ,"high-waisted leggings from Versace featuring black, high-shine finish, high waist, tapered leg and skinny cut.","Women, Clothing, Pants, Leggings",Woman,https://cdn-images.farfetch-contents.com/19/22/65/36/19226536_42136205_54.jpg,Versace,AW23,Synthetic->Latex,"Black, 1B000 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19226536.jpg
19705745,high-waisted tailored trousers,"high-waisted tailored trousers from Lanvin featuring wool, high waist, front button and zip fastening, belt loops, pressed crease, rear welt pocket, light green, cotton, tailored design and two diagonal pockets to the sides.","Women, Clothing, Pants, Slacks",Woman,https://cdn-images.farfetch-contents.com/19/70/57/45/19705745_44204197_54.jpg,Lanvin,SS23,"Wool, Cotton","Green, 401 VERDE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19705745.jpg
20406263,Birdie silk palazzo trousers,"Birdie silk palazzo trousers from ALEMAIS featuring multicolour, silk, mix print, wide leg, elasticated drawstring waistband and two side inset pockets.","Women, Clothing, Pants, Wide-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/20/40/62/63/20406263_50539681_54.jpg,ALEMAIS,AW23,Silk,"Green, MULTI",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20406263.jpg
18853086,cropped tailored trousers,"cropped tailored trousers from JIL SANDER featuring jet black, cotton-wool blend, concealed front fastening, two diagonal pockets to the sides, two rear welt pockets and cropped leg.","Women, Clothing, Pants, Cropped Pants, Slacks",Woman,https://cdn-images.farfetch-contents.com/18/85/30/86/18853086_40930793_54.jpg,Jil Sander,AW23,"Cotton, Wool","Black, 001 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/18853086.jpg
21294433,cropped wide-leg wool trousers,"cropped wide-leg wool trousers from COMME DES GARÇONS COMME DES GARÇONS featuring jet black, high-waisted, wide leg, elasticated waistband, cropped, wool, slip-on style and calf-length.","Women, Clothing, Pants, Cropped Pants",Woman,https://cdn-images.farfetch-contents.com/21/29/44/33/21294433_51183178_54.jpg,Comme Des Garçons Comme Des Garçons,AW23,Wool,"Black, BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/21294433.jpg
20931765,bungee-ankles tracksuit bottoms,"bungee-ankles tracksuit bottoms from adidas by Stella McCartney featuring light purple, recycled polyamide, logo print at the leg, elasticated drawstring waistband, two side zip-fastening pockets, rear zip-fastening pocket, two front cargo pockets and elasticated ankles. This item is made from at least 50% recycled or upcycled materials. For recycled synthetic clothing products, we highly recommend using a microfibre-catching washing bag to ensure that no microplastics that can pollute water are released in the process.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Pants, Straight-Leg Pants, Sweatpants",Woman,https://cdn-images.farfetch-contents.com/20/93/17/65/20931765_50961833_54.jpg,adidas by Stella McCartney,AW23,Recycled Polyamide ,"Purple, PURPLE GLOW",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20931765.jpg
19844503,foil jersey straight-leg trousers,"foil jersey straight-leg trousers from ROTATE featuring black, stretch-design, high-shine finish, belt loops, front button and zip fastening, two side slit pockets, two rear patch pockets, straight leg and dotted structure pattern.","Women, Clothing, Pants, High Waisted Pants",Woman,https://cdn-images.farfetch-contents.com/19/84/45/03/19844503_44636884_54.jpg,ROTATE,SS23,"Viscose, Polyamide, Elastane","Black, 1000 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19844503.jpg
21337467,logo-print cotton tracksuit,"logo-print cotton tracksuit from EA7 EMPORIO ARMANI featuring black, stretch-cotton, logo print at the sleeve, logo print to the rear, dart detailing, front zip fastening, long sleeves, drawstring hood, two side inset pockets, straight hem, logo print to the front, elasticated waistband, mid-rise and tapered leg.","Women, Clothing, Pants, Tops, Sweatpants, Hoodies",Woman,https://cdn-images.farfetch-contents.com/21/33/74/67/21337467_51337349_54.jpg,Ea7 Emporio Armani,AW23,"Cotton, Elastane, Cotton","Black, 0200 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/21337467.jpg
20205740,stripe-detail loose-fit track pants,"stripe-detail loose-fit track pants from PALM ANGELS featuring black, off-white, cotton, logo print to the front, side stripe detailing, high waist, elasticated waistband and two side welt pockets.","Women, Clothing, Pants, Sweatpants",Woman,https://cdn-images.farfetch-contents.com/20/20/57/40/20205740_50613487_54.jpg,Palm Angels,AW23,"Cotton, Polyester","Black, White, BLACK OFF WHITE - BLACK OFF WHITE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20205740.jpg
20125395,wide-leg tailored-cut trousers,"wide-leg tailored-cut trousers from FORTE FORTE featuring tailored cut, concealed side zip fastening, belt loops, two side inset pockets, midnight blue, virgin wool blend and wide leg.","Women, Clothing, Pants, Flared & Bell-Bottom Pants",Woman,https://cdn-images.farfetch-contents.com/20/12/53/95/20125395_50118651_54.jpg,Forte Forte,AW23,"Viscose, Virgin Wool","Blue, NOTTE BLUE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20125395.jpg
20954566,P-Kolvet crushed-velvet leggings,"P-Kolvet crushed-velvet leggings from DIESEL featuring blue/white, stretch-design, crushed velvet, logo patch to the rear, high-waisted, super-skinny cut and covers foot.","Women, Clothing, Pants, Leggings",Woman,https://cdn-images.farfetch-contents.com/20/95/45/66/20954566_50989429_54.jpg,Diesel,AW23,"Polyester, Elastane","Blue, White, 01 BLUE/WHITE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20954566.jpg
19709172,pressed-crease tailored trousers ,"pressed-crease tailored trousers from Ferragamo featuring bright red, virgin wool, cotton, pressed crease, high waist and straight leg.","Women, Clothing, Pants, Slacks",Woman,https://cdn-images.farfetch-contents.com/19/70/91/72/19709172_44269626_54.jpg,Ferragamo,AW23,"Cotton, Virgin Wool","Red, RED",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19709172.jpg
21004809,Primula wide-leg trousers,"Primula wide-leg trousers from Blanca Vita featuring medium grey, palazzo design, high waist, belt loops, concealed front fastening, wide leg and two side slit pockets.","Women, Clothing, Pants, Wide-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/21/00/48/09/21004809_51081586_54.jpg,Blanca Vita,AW23,"Polyester, Viscose, Elastane","Grey, GRIGIO",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/21004809.jpg
19770185,leopard-print high-waisted leggings,"leopard-print high-waisted leggings from GANNI featuring brown, recycled polyamide blend, all-over leopard print, high waist and elasticated waistband. Conscious: This item is made from at least 50% recycled or upcycled materials. For recycled synthetic clothing products we highly recommend using a microfibre-catching washing bag to ensure that no microplastics that can pollute water are released in the process..","Women, Clothing, Pants, Leggings",Woman,https://cdn-images.farfetch-contents.com/19/77/01/85/19770185_44329433_54.jpg,GANNI,AW23,"Elastane, Elastane, Recycled Polyamide , Recycled Polyester","Brown, Black, 943 LEOPARD",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19770185.jpg
20086597,wide-leg cotton-jersey track pants,"wide-leg cotton-jersey track pants from There Was One featuring ivory white, cotton, pintuck detailing, high-waisted, elasticated waistband, two side inset pockets and wide leg.","Women, Clothing, Pants, Sweatpants",Woman,https://cdn-images.farfetch-contents.com/20/08/65/97/20086597_50024173_54.jpg,There Was One,AW23,Cotton,"Neutrals, IVORY",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20086597.jpg
20889189,washed organic cotton track pants,"washed organic cotton track pants from ENTIRE STUDIOS featuring chocolate brown, organic cotton, jersey texture, washed, elasticated waistband, straight leg, two side inset pockets and rear patch pocket. This item is made from at least 50% organic materials.. Learn more about what makes a product Conscious on our Conscious Criteria page. When buying this unisex item, keep in mind that it is graded in standard men's sizing..","Men, Women, Clothing, Clothing, Pants, Pants, Sweatpants, Sweatpants",Unisex,https://cdn-images.farfetch-contents.com/20/88/91/89/20889189_51094985_54.jpg,ENTIRE STUDIOS,AW23,Organic Cotton,"Brown, BT BRUNETTE MARRONE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20889189.jpg
18793279,Technical jersey leggings with branded elastic,"Technical jersey leggings with branded elastic from DOLCE & GABBANA featuring black, technical jersey, logo waistband and high-waisted.","Women, Clothing, Pants, Leggings",Woman,https://cdn-images.farfetch-contents.com/18/79/32/79/18793279_40881152_54.jpg,Dolce & Gabbana,SS23,"Nylon, Elastane","Black, N0000",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/18793279.jpg
20573945,wide-leg trousers,"wide-leg trousers from RED Valentino featuring Valentino Ready To Wear, grey, wool blend, belt loops, pressed crease, wide leg, concealed front fastening and two rear welt pockets.","Women, Clothing, Pants, Slacks",Woman,https://cdn-images.farfetch-contents.com/20/57/39/45/20573945_50549389_54.jpg,RED Valentino,AW23,"Polyester, Wool, Viscose, Elastane, Viscose, Cupro","Grey, K4Z SMOKE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20573945.jpg
20029875,logo-embroidered track pants ,"logo-embroidered track pants from Sporty & Rich featuring navy blue, cotton blend, side stripe detailing, embroidered logo at the leg, pressed crease, elasticated waistband and straight leg. When buying this unisex item, keep in mind that it is graded in standard men's sizing..","Men, Women, Clothing, Clothing, Activewear, Activewear, Pants, Pants, Performance Trousers, Performance Trousers, Sweatpants, Sweatpants, Performance Track Pants, Performance Track Pants",Unisex,https://cdn-images.farfetch-contents.com/20/02/98/75/20029875_45129159_54.jpg,Sporty & Rich,SS23,"Cotton, Polyester","Blue, NAVY",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20029875.jpg
19715185,logo-waistband leggings,"logo-waistband leggings from Versace featuring black, elasticated waistband, signature Greca detailing and Medusa Head motif.","Women, Clothing, Pants, Leggings",Woman,https://cdn-images.farfetch-contents.com/19/71/51/85/19715185_44202426_54.jpg,Versace,SS23,"Polyamide, Spandex/Elastane","Black, 1B000 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19715185.jpg
19130351,pressed-crease wide-leg trousers,"pressed-crease wide-leg trousers from TOTEME featuring beige, wool, pressed crease, belt loops, two side slash pockets and two rear welt pockets. Conscious: We've partnered with Good On You – an ethical agency that rates how sustainably brands perform. This item comes from a brand that performs well in relation to their impact on people, which ensures good working conditions in the supply chain..","Women, Clothing, Pants, High Waisted Pants, Flared & Bell-Bottom Pants",Woman,https://cdn-images.farfetch-contents.com/19/13/03/51/19130351_42366683_54.jpg,TOTEME,SS23,Wool,"Neutrals, LIGHT HAY MELANGE 346",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19130351.jpg
